Date,Shallow_tensiometer_reading,Deep_tensiometer_reading,LiterPerPlant,Temp_max,Temp_min,Humidity,Windspeed,Rainfall (mm),Irrigation,is_synthetic
01 04 2021,15.31404958,15.56104294,0,20.13236143,10.69968997,73.72644429,5.59110081,0,0,1
01 04 2021,15.44961379,15.55359728,0,20.08968871,10.7605716,74.10375517,5.5336972,0,0,1
01 04 2021,15.5170565,15.58464288,0,20.03422481,10.67571807,72.93684236,5.643975601,0,0,1
01 04 2021,15.86262024,15.67454741,0,19.94149607,10.7056819,72.29636597,5.688292435,0,0,1
01 04 2021,15.34844106,15.50088953,0,20.05421573,10.61038265,72.6335187,5.710382715,0,0,1
01 04 2021,15.41928161,15.56103435,0,20.03718405,10.67061872,72.86415443,5.641496935,0,0,1
01 04 2021,14.68834267,15.54317618,0,20.18642939,10.66263335,74.14069353,5.533200576,0,0,1
01 04 2021,15.13876509,15.477289,0,20.13269559,10.61669425,73.12120589,5.645673347,0,0,1
01 04 2021,15.31766567,15.50418036,0,20.081435,10.71933993,73.14555269,5.73234436,0,0,1
01 04 2021,14.97962666,15.3109483,0,20.12991261,10.62884364,72.75932694,5.715837793,0,0,1
01 04 2021,14.67638379,15.29494853,0,20.21358318,10.65600313,73.72837529,5.60519001,0,0,1
01 04 2021,14.86022688,15.34762963,0,20.17609151,10.60655107,73.25596468,5.630211684,0,0,1
01 04 2021,15.58261531,15.49558955,0,20.05244135,10.68429722,72.4789525,5.79788349,0,0,1
01 04 2021,15.56768464,15.40145479,0,20.10334502,10.7158141,72.4947614,5.99982522,0,0,1
01 04 2021,15.05225421,15.2758566,0,20.27300581,10.70950361,73.63136884,5.673591753,0,0,1
01 04 2021,15.579643,15.49424219,0,19.97069915,10.64226577,72.15808927,5.787416404,0,0,1
01 04 2021,15.36432413,15.60766862,0,20.02467648,10.75609372,73.72175238,5.650758474,0,0,1
01 04 2021,15.22618178,15.54755326,0,20.20819166,10.71868769,73.77110179,5.640959031,0,0,1
01 04 2021,15.14673339,15.39053577,0,20.18986202,10.6835868,73.15109195,5.697892715,0,0,1
01 04 2021,15.3034868,15.50497763,0,20.03783642,10.65767378,72.907365,5.728091464,0,0,1
01 04 2021,15.67166914,15.5881435,0,19.99574022,10.65128029,72.49953466,5.799928836,0,0,1
01 04 2021,15.04255574,15.55409096,0,20.19515054,10.73735131,73.97998817,5.574801997,0,0,1
01 04 2021,15.02037111,15.51867953,0,20.12995822,10.91473507,74.73515452,5.480012893,0,0,1
01 04 2021,14,15,0,20.4,10.5,73.4,5.6,0,0,0
02 04 2021,18.70069895,18.24958369,0,19.27338488,12.08194386,84.66238666,7.290468072,0.1,0,1
02 04 2021,18.82312806,18.16364277,0,19.19917814,12.02843173,83.79114323,7.425426387,0.1,0,1
02 04 2021,19.06712683,18.26812595,0,19.30003332,12.12416696,83.97984821,7.332495806,0.1,0,1
02 04 2021,18.65032821,18.23062222,0,19.30918984,12.08805919,84.58093955,7.31064625,0.1,0,1
02 04 2021,18.71608983,18.12711162,0,19.21202317,12.03322808,83.85160736,7.462241605,0.1,0,1
02 04 2021,18.92326299,18.1664139,0,19.14136301,12.01672002,83.45247303,7.492130899,0.1,0,1
02 04 2021,18.94757084,18.21849689,0,19.1733413,11.9913102,83.5779153,7.453747376,0.1,0,1
02 04 2021,18.71340241,18.20264788,0,19.23219953,12.04504152,84.26739671,7.347936411,0.1,0,1
02 04 2021,18.72615601,18.2534372,0,19.2013641,11.98915757,84.10765768,7.353536831,0.1,0,1
02 04 2021,18.64908196,18.3066461,0,19.20932335,11.98561269,84.36736238,7.312837688,0.1,0,1
02 04 2021,18.8441394,18.16337146,0,19.19032733,11.99869903,83.63442577,7.476821399,0.1,0,1
02 04 2021,19.21296346,18.33221404,0,19.07234696,12.04943615,83.56770753,7.326663853,0.1,0,1
02 04 2021,19.27396727,18.3648884,0,18.99931998,12.00078384,83.11091795,7.299985405,0.1,0,1
02 04 2021,19.18487381,18.35669542,0,19.103929,12.02417242,83.49080168,7.352214258,0.1,0,1
02 04 2021,19.21178052,18.31780489,0,19.10386386,12.00402812,83.28422581,7.371216045,0.1,0,1
02 04 2021,19.48405355,18.26504265,0,19.04042576,12.07176849,82.63504788,7.478533403,0.1,0,1
02 04 2021,18.83268378,18.24067224,0,19.19903936,12.0149498,83.92821735,7.370810847,0.1,0,1
02 04 2021,18.85853293,18.18668977,0,19.19668958,12.04040733,83.79073742,7.404931533,0.1,0,1
02 04 2021,18.6356264,18.12935181,0,19.2553516,12.01004289,84.016654,7.435089386,0.1,0,1
02 04 2021,18.93166203,18.19127937,0,19.11449606,12.04786326,83.4218346,7.445996258,0.1,0,1
02 04 2021,18.91654729,18.24762606,0,19.16325769,12.02584564,83.94737688,7.324974612,0.1,0,1
02 04 2021,18.66565347,18.20964562,0,19.28723856,12.06592802,84.41618586,7.323733827,0.1,0,1
02 04 2021,18.63400246,18.18724176,0,19.3401362,12.04234241,84.37450946,7.367692004,0.1,0,1
02 04 2021,18.85310563,18.31245171,0,19.25230067,12.19707757,85.02348386,7.196910988,0.1,0,1
02 04 2021,19.21423054,18.22192125,0,19.09842003,12.00969004,82.9839727,7.529623308,0.1,0,1
02 04 2021,19.25408194,18.22671367,0,19.04345324,12.06193243,82.92172596,7.518088688,0.1,0,1
02 04 2021,18.79939756,18.12346483,0,19.20233845,12.03524536,83.70329251,7.503255836,0.1,0,1
02 04 2021,18.7975015,18.26171554,0,19.20912509,12.07312553,84.10517477,7.319984861,0.1,0,1
02 04 2021,19.18392411,18.24028807,0,19.13939278,12.21121462,85.07401041,7.141105237,0.1,0,1
02 04 2021,18.74968688,18.1213696,0,19.30719824,12.07686507,84.02783594,7.45626183,0.1,0,1
02 04 2021,18,18,0,19.4,12,85.1,7.4,0.1,0,0
03 04 2021,22.04229829,19.15414532,0,24.49147384,14.44352154,79.31264893,6.349218066,0,0,1
03 04 2021,22.44356371,19.22530111,0,24.51289643,14.35167174,78.30786317,6.437965123,0,0,1
03 04 2021,22.48057348,19.13570244,0,24.61524457,14.37775861,77.97731352,6.526164536,0,0,1
03 04 2021,22.75638506,19.10496148,0,24.43693768,14.35670705,77.43818115,6.661200734,0,0,1
03 04 2021,22.66995589,19.1101114,0,24.51170737,14.33943383,77.50539674,6.626286826,0,0,1
03 04 2021,22.86050697,19.16134042,0,24.32979087,14.29624381,77.18461654,6.644433242,0,0,1
03 04 2021,22.51211961,19.09202792,0,24.62176183,14.35678089,77.81377909,6.600617771,0,0,1
03 04 2021,22.96749956,19.1775498,0,24.24784251,14.33147579,76.94160501,6.667605165,0,0,1
03 04 2021,22.6052163,19.16956949,0,24.4640361,14.38514191,77.94597267,6.52670952,0,0,1
03 04 2021,22.45450665,19.04178863,0,24.74467824,14.43398306,78.34113946,6.558510301,0,0,1
03 04 2021,22.69224564,19.25071994,0,24.36226166,14.33333351,78.18611575,6.456385428,0,0,1
03 04 2021,22.47638575,19.07965119,0,24.55902981,14.37634874,77.91253278,6.606703361,0,0,1
03 04 2021,22.87724908,19.16532754,0,24.19737801,14.30695045,77.09002007,6.666518308,0,0,1
03 04 2021,22.65776943,19.13076623,0,24.48313843,14.36464958,77.69100008,6.590795993,0,0,1
03 04 2021,22.59566509,19.09738567,0,24.46729269,14.29147108,77.72721666,6.667273382,0,0,1
03 04 2021,22.53124043,18.99966838,0,24.55754093,14.38690113,78.83998321,6.45313506,0,0,1
03 04 2021,22.65453778,19.3804465,0,24.16385893,14.25120347,78.36284494,6.359835212,0,0,1
03 04 2021,22.66989032,19.18057838,0,24.39819037,14.31500705,77.97487245,6.587217793,0,0,1
03 04 2021,22.32100071,19.08206235,0,24.7639357,14.39470791,78.48272446,6.512996053,0,0,1
03 04 2021,22.89379248,19.11498374,0,24.29547781,14.33103052,77.15462556,6.73163098,0,0,1
03 04 2021,22.54071372,19.18101037,0,24.54806558,14.45229674,78.78017485,6.421473205,0,0,1
03 04 2021,22.61528086,19.12763542,0,24.57931128,14.37387764,77.69713424,6.557389562,0,0,1
03 04 2021,22.73667924,19.20683211,0,24.3732821,14.3882541,78.37843586,6.444686376,0,0,1
03 04 2021,22.64459195,19.13014824,0,24.43489609,14.41993591,77.50717838,6.623310872,0,0,1
03 04 2021,22.40717596,19.11587125,0,24.66702356,14.40545299,78.20120187,6.524535927,0,0,1
03 04 2021,22.27950307,19.10909973,0,24.73781031,14.44512926,78.94607677,6.431042654,0,0,1
03 04 2021,22.72819076,19.17875197,0,24.44708266,14.36106827,77.64142148,6.545925154,0,0,1
03 04 2021,22.49512899,19.05189514,0,24.49424281,14.36930295,77.68039765,6.697521508,0,0,1
03 04 2021,22.47163426,19.11175074,0,24.39493236,14.31037594,78.52081066,6.467928782,0,0,1
03 04 2021,22.66042394,19.19730152,0,24.40678187,14.31046471,77.82098681,6.573660279,0,0,1
03 04 2021,22,19,0,25.1,14.5,78.7,6.5,0,0,0
04 04 2021,26.95362689,19.04342561,0,17.56658705,14.43422592,88.92626907,8.395091469,0,0,1
04 04 2021,27.38318337,19.16747398,0,17.48554559,14.34357658,87.26558705,8.69368888,0,0,1
04 04 2021,27.24692363,19.14383996,0,17.50439499,14.37816392,87.92879926,8.710264232,0,0,1
04 04 2021,27.47467668,19.29840816,0,17.38490767,14.24524161,86.85922883,8.567800875,0,0,1
04 04 2021,27.04183063,19.0173659,0,17.60569047,14.38118723,87.92800562,8.81685222,0,0,1
04 04 2021,26.89291508,19.20411222,0,17.47791928,14.40975394,88.99576533,8.46028099,0,0,1
04 04 2021,27.07658848,19.13006833,0,17.55723018,14.38026645,88.38977057,8.663831288,0,0,1
04 04 2021,27.46087454,19.20658533,0,17.42531089,14.31440407,87.00786629,8.663315515,0,0,1
04 04 2021,27.6056065,19.25430326,0,17.37335248,14.2749033,86.53339796,8.649126842,0,0,1
04 04 2021,27.17651079,19.11069668,0,17.59722653,14.2997738,87.30517891,8.73811963,0,0,1
04 04 2021,27.33600347,19.21944022,0,17.45342798,14.27902369,86.96768117,8.651269757,0,0,1
04 04 2021,27.03296754,19.11793414,0,17.555358,14.40770936,88.57310229,8.635740087,0,0,1
04 04 2021,27.39571632,19.10690722,0,17.45284402,14.34140199,86.90031889,8.799755162,0,0,1
04 04 2021,27.2147209,19.17336506,0,17.5738637,14.45387401,88.77999246,8.466142366,0,0,1
04 04 2021,27.13741171,19.12220908,0,17.58006001,14.38228193,88.03830231,8.709953965,0,0,1
04 04 2021,27.19679071,19.15975522,0,17.56988428,14.35336488,87.70088387,8.66694236,0,0,1
04 04 2021,27.23217267,19.12917437,0,17.47643959,14.39151608,87.80497471,8.716284593,0,0,1
04 04 2021,27.11176992,19.1632432,0,17.53863838,14.43953585,89.02226324,8.504998635,0,0,1
04 04 2021,27.08754857,19.10645346,0,17.59731928,14.44401541,88.23787042,8.614461474,0,0,1
04 04 2021,27.58299086,19.26909556,0,17.3532019,14.2991903,86.61946446,8.580511787,0,0,1
04 04 2021,27.18382542,19.2047244,0,17.53361716,14.40375304,88.41056304,8.612859139,0,0,1
04 04 2021,27.20786252,19.03264365,0,17.505937,14.43185136,88.82454793,8.575648167,0,0,1
04 04 2021,27.41010657,19.15446304,0,17.70577131,14.4574563,87.87047784,8.570894944,0,0,1
04 04 2021,26.4891933,19.28801,0,17.45622289,14.31913053,89.11153685,8.370184529,0,0,1
04 04 2021,27.33440952,19.14911553,0,17.48742141,14.31826188,87.26290087,8.729941385,0,0,1
04 04 2021,27.46272487,19.23321731,0,17.47008489,14.32306372,87.00398554,8.598329158,0,0,1
04 04 2021,27.29967104,19.2048259,0,17.45483622,14.2894464,87.36554832,8.640186465,0,0,1
04 04 2021,27.21819744,19.19977019,0,17.55062793,14.27437447,87.30513068,8.640847495,0,0,1
04 04 2021,27.06337034,19.11016698,0,17.69290147,14.35734663,88.23009032,8.671170293,0,0,1
04 04 2021,27.68202794,19.2618529,0,17.31691183,14.28719954,86.01053074,8.680899067,0,0,1
04 04 2021,27,19,0,17.6,14.5,89.2,8.8,0,0,0
05 04 2021,27.03807528,20.22006739,0,15.19317872,11.242173,84.5839031,9.383185144,1.5,0,1
05 04 2021,27.24231722,20.03625761,0,15.20350189,11.33739804,84.26644484,9.662577181,1.5,0,1
05 04 2021,27.24733966,20.12106929,0,15.18587896,11.27566478,84.04911675,9.557009701,1.5,0,1
05 04 2021,27.13273244,20.12614178,0,15.20087069,11.26051813,84.23800213,9.572077633,1.5,0,1
05 04 2021,27.30095901,20.07225642,0,15.09837621,11.2649546,84.04897607,9.681708611,1.5,0,1
05 04 2021,27.23852926,20.0512243,0,15.16970774,11.28506638,84.65912882,9.618983583,1.5,0,1
05 04 2021,27.35915753,19.97993267,0,15.26698166,11.34652814,83.73558509,9.710610369,1.5,0,1
05 04 2021,27.20841993,20.2660748,0,15.26754365,11.34188191,84.62263455,9.364895748,1.5,0,1
05 04 2021,27.27331718,20.06901333,0,15.16870539,11.27493853,84.08345706,9.636495428,1.5,0,1
05 04 2021,27.22476478,20.06544219,0,15.15614707,11.24172677,84.21103313,9.687234803,1.5,0,1
05 04 2021,27.10581935,20.1351886,0,15.19335871,11.309831,85.09833774,9.551956741,1.5,0,1
05 04 2021,27.21370837,20.08719463,0,15.22323973,11.25501388,84.05537057,9.626571722,1.5,0,1
05 04 2021,27.2859002,20.01493436,0,15.21458322,11.28399958,83.65666665,9.730386543,1.5,0,1
05 04 2021,27.1323989,20.16455346,0,15.16992392,11.29472271,84.51619494,9.468071501,1.5,0,1
05 04 2021,27.23648139,20.04034582,0,15.19689524,11.26299596,84.37816163,9.683995204,1.5,0,1
05 04 2021,27.30155723,20.06764652,0,15.10954383,11.24902227,83.98896617,9.696873637,1.5,0,1
05 04 2021,27.52465216,20.11101918,0,15.05108774,11.276376,83.35971104,9.659722431,1.5,0,1
05 04 2021,27.44936347,20.11542536,0,15.20650245,11.30396411,83.32217834,9.597190518,1.5,0,1
05 04 2021,27.33499987,20.05035019,0,15.23442016,11.38311758,83.72614462,9.666351289,1.5,0,1
05 04 2021,27.29961329,20.01720521,0,15.40565058,11.53871871,84.88262064,9.451252049,1.5,0,1
05 04 2021,27.08657417,20.04979471,0,15.23326945,11.31288294,84.67971116,9.526196644,1.5,0,1
05 04 2021,27.14275716,20.01397319,0,15.42125943,11.41769507,84.33298033,9.560225187,1.5,0,1
05 04 2021,27.1903861,20.15470767,0,15.22662487,11.32617085,84.84798489,9.5091828,1.5,0,1
05 04 2021,27.55544719,20.04342659,0,15.17047952,11.34175926,82.93644607,9.69174789,1.5,0,1
05 04 2021,27.31346683,20.05728584,0,15.23030852,11.33118747,84.43636592,9.481722837,1.5,0,1
05 04 2021,27.28902109,20.02191072,0,15.12217239,11.26761438,84.01000795,9.765723,1.5,0,1
05 04 2021,27.39473514,20.1279433,0,15.31558818,11.36362257,83.8757359,9.465831865,1.5,0,1
05 04 2021,27.31561008,20.08377035,0,15.21201685,11.32624549,83.72320893,9.61038826,1.5,0,1
05 04 2021,27.19361318,19.97346023,0,15.17656203,11.44572186,85.55903172,9.38591312,1.5,0,1
05 04 2021,27.15916723,20.09357636,0,15.25847973,11.26531369,84.1858035,9.569733683,1.5,0,1
05 04 2021,27,20,0,15.1,11.2,85.4,9.8,1.5,0,0
06 04 2021,27.18358978,21.05551941,0,18.90526757,11.55158564,76.53559694,11.34421825,0,0,1
06 04 2021,27.55739055,20.9913425,0,18.76769119,11.57667477,75.42052273,11.50384408,0,0,1
06 04 2021,26.71990889,21.02819374,0,18.89062229,11.69534594,77.815039,11.14121495,0,0,1
06 04 2021,27.17145883,21.00342732,0,19.04319954,11.64001822,76.80608341,11.35399834,0,0,1
06 04 2021,26.69642759,21.06218497,0,18.97275153,11.58458634,77.61945614,11.21259545,0,0,1
06 04 2021,26.89904612,21.04037426,0,18.81638929,11.76283422,78.06369759,10.9630095,0,0,1
06 04 2021,27.2099604,21.02598783,0,19.00599117,11.59950823,76.57950136,11.35693927,0,0,1
06 04 2021,27.48238158,21.09707076,0,18.75278041,11.55720843,75.5921141,11.3251915,0,0,1
06 04 2021,27.57365454,21.14315199,0,18.7255172,11.55962409,75.64221086,11.17264162,0,0,1
06 04 2021,27.38161268,20.998796,0,18.86537731,11.55978923,75.89929004,11.53963381,0,0,1
06 04 2021,27.32097204,20.99703151,0,18.88374836,11.56561328,76.05913113,11.42229737,0,0,1
06 04 2021,27.36788462,20.95079851,0,18.87716041,11.57465031,75.79792219,11.41767237,0,0,1
06 04 2021,27.74752662,21.06717572,0,18.71805398,11.5997735,75.2017196,11.350295,0,0,1
06 04 2021,27.49390443,20.96341596,0,18.79649543,11.57916832,75.48209568,11.49267959,0,0,1
06 04 2021,27.22155761,21.16022436,0,18.99196804,11.87921986,77.76066625,11.00507939,0,0,1
06 04 2021,27.50370033,20.97561495,0,18.82052889,11.56378243,75.55147096,11.42096511,0,0,1
06 04 2021,27.31423942,21.03758147,0,18.88828643,11.53984277,76.43687586,11.30761956,0,0,1
06 04 2021,27.07882567,21.08245819,0,18.99353223,11.61182551,77.05783707,11.27318957,0,0,1
06 04 2021,27.36238499,21.07290317,0,18.834181,11.57642327,76.28051768,11.27584866,0,0,1
06 04 2021,27.13380795,21.00621939,0,18.99404207,11.57670562,76.7268701,11.43374063,0,0,1
06 04 2021,27.15599831,20.99594147,0,19.05833533,11.62253832,76.87371179,11.34744109,0,0,1
06 04 2021,27.52285428,20.932313,0,18.74324628,11.57976519,75.33657927,11.41060745,0,0,1
06 04 2021,27.1723448,21.0425286,0,19.00592494,11.60707179,77.06861381,11.39183517,0,0,1
06 04 2021,27.16431568,20.95531722,0,18.98910944,11.53898531,76.35625686,11.53357485,0,0,1
06 04 2021,27.11175496,21.08924575,0,18.90241554,11.5731909,76.85852007,11.26180021,0,0,1
06 04 2021,27.11104438,21.10610283,0,18.94809177,11.73716994,77.73582978,11.11626526,0,0,1
06 04 2021,27.46832617,21.00194455,0,18.76128014,11.54190457,75.44085706,11.37807591,0,0,1
06 04 2021,27.39345338,21.03961662,0,18.85527294,11.53442409,75.93045942,11.34222783,0,0,1
06 04 2021,27.5821536,21.03278291,0,18.70832518,11.55602656,75.27357311,11.37730101,0,0,1
06 04 2021,27.31278288,20.98122353,0,18.92365508,11.5368999,76.06969821,11.54199191,0,0,1
06 04 2021,27,21,0,19.1,11.5,77,11.7,0,0,0
07 04 2021,34.67331503,25.48453316,0,20.31866607,12.92071746,68.05101372,11.23940158,0,0,1
07 04 2021,34.79861206,25.57213726,0,20.25446333,12.93392013,67.89163096,11.18718414,0,0,1
07 04 2021,34.67020444,25.53162244,0,20.38991298,13.00322625,68.48991888,11.22550508,0,0,1
07 04 2021,34.75477303,25.67855386,0,20.50198198,12.98144379,68.39975537,11.3708013,0,0,1
07 04 2021,34.75830746,25.80555257,0,20.45458356,12.9468031,68.54571701,11.2387496,0,0,1
07 04 2021,34.4078649,25.71422784,0,20.5158419,12.96028132,69.38564329,11.15029145,0,0,1
07 04 2021,34.76169393,25.66910698,0,20.49690363,12.98062993,68.8307325,11.19769529,0,0,1
07 04 2021,34.36481962,25.52451489,0,20.38626412,12.98330856,68.99824163,11.00828248,0,0,1
07 04 2021,34.39051202,25.6825609,0,20.30173518,13.03129598,69.81596322,10.88457048,0,0,1
07 04 2021,34.28259115,25.67102076,0,20.37723165,12.96977049,69.45675327,10.98801965,0,0,1
07 04 2021,34.90306549,25.64492327,0,20.30549088,12.96991869,67.88873301,11.26671072,0,0,1
07 04 2021,34.56795047,25.52458375,0,20.37296436,12.94962687,68.50467558,11.14087656,0,0,1
07 04 2021,34.57375225,25.60073177,0,20.3334638,12.91850326,68.49303038,11.16404852,0,0,1
07 04 2021,34.78791019,25.63348725,0,20.29572221,12.97214553,67.95592805,11.27336086,0,0,1
07 04 2021,34.59829806,25.52084774,0,20.39949183,13.09160419,69.04618955,11.15110982,0,0,1
07 04 2021,34.64824851,25.60571077,0,20.36432234,13.00018693,68.8333057,11.06670589,0,0,1
07 04 2021,34.89613365,25.59099689,0,20.31507742,13.02206739,67.9018332,11.30589321,0,0,1
07 04 2021,34.83312266,25.60663618,0,20.30199484,12.94201332,67.89157348,11.23533024,0,0,1
07 04 2021,34.68796808,25.58889153,0,20.37529722,12.95430584,68.29063523,11.21984841,0,0,1
07 04 2021,34.49739937,25.55770253,0,20.44623652,13.03672377,69.7729652,11.02221422,0,0,1
07 04 2021,34.63220584,25.71920464,0,20.32395327,12.95300692,69.3067046,11.04615184,0,0,1
07 04 2021,34.54509119,25.6973278,0,20.31655911,12.90726205,68.67626733,11.06535532,0,0,1
07 04 2021,34.79221679,25.70260697,0,20.29945205,12.96946071,68.19862413,11.18058367,0,0,1
07 04 2021,34.67007254,25.49597361,0,20.43930238,12.99715633,68.35754038,11.23094228,0,0,1
07 04 2021,34.68492236,25.78226913,0,20.4227457,12.97309221,68.61239275,11.23092433,0,0,1
07 04 2021,34.45847205,25.56160945,0,20.39213746,12.98463333,69.00156286,11.07511272,0,0,1
07 04 2021,34.9064663,25.71341119,0,20.28248571,12.93944909,67.98198403,11.16643623,0,0,1
07 04 2021,34.89449028,25.61034627,0,20.2463594,12.98207756,67.93191131,11.10596451,0,0,1
07 04 2021,34.87456633,25.60500705,0,20.20097035,12.96884728,67.82188584,11.12959357,0,0,1
07 04 2021,34.81652591,25.65558561,0,20.4374602,12.98382823,68.20747043,11.34143936,0,0,1
07 04 2021,35,26,0,20.7,13,68.6,11.5,0,0,0
08 04 2021,37.45003214,24.72149126,4.538547111,15.80398536,10.52410941,60.06951765,10.54861437,0,1,1
08 04 2021,37.55066241,24.71828407,4.61278249,15.8322661,10.56328602,60.0029672,10.53371409,0,1,1
08 04 2021,37.07492259,24.65811713,4.726708435,15.89182403,10.62427626,61.39038284,10.31061505,0,1,1
08 04 2021,37.59720872,24.69374564,4.227965311,15.92408246,10.60020504,60.10700859,10.59021158,0,1,1
08 04 2021,37.37557535,24.65988672,4.057868202,15.82067471,10.54829536,60.06936009,10.52864774,0,1,1
08 04 2021,37.50352712,24.73467092,4.750863831,15.78347537,10.55721763,60.01268231,10.47128221,0,1,1
08 04 2021,37.75464335,24.78472904,4.60651189,15.77867196,10.52589271,59.65863482,10.63524664,0,1,1
08 04 2021,37.2461242,24.58583764,4.582905043,15.94000192,10.63433842,60.56088026,10.50495409,0,1,1
08 04 2021,37.02960231,24.75096766,4.483712423,15.92521255,10.59268069,61.29893745,10.32396637,0,1,1
08 04 2021,37.41871071,24.72071436,4.474073242,15.8427155,10.52471188,60.25345378,10.50738494,0,1,1
08 04 2021,37.45968523,24.63545524,4.241543335,15.84749088,10.53973679,59.90675099,10.63367945,0,1,1
08 04 2021,37.7753402,24.7780315,4.91089289,15.80920411,10.51142952,59.64788312,10.65483161,0,1,1
08 04 2021,37.56185889,24.69585815,4.570306302,15.84844035,10.56168329,59.94907906,10.64848319,0,1,1
08 04 2021,37.59712766,24.66064448,4.938957589,15.87235399,10.55801395,59.91341067,10.68686613,0,1,1
08 04 2021,37.75508905,24.7965815,4.382710402,15.72144086,10.51228408,59.5966941,10.52788225,0,1,1
08 04 2021,37.71075172,24.77420096,4.394995481,15.81388741,10.51167089,59.74449103,10.68841478,0,1,1
08 04 2021,37.37507097,24.64982645,4.434576894,15.99184452,10.60968442,60.42972288,10.58245876,0,1,1
08 04 2021,37.66066162,24.6726191,5.040168725,15.81836855,10.54599688,59.65897307,10.74852015,0,1,1
08 04 2021,37.70678994,24.67050681,4.809613192,15.69865609,10.54549528,59.28384491,10.53772274,0,1,1
08 04 2021,37.21567139,24.78365131,4.701221289,15.8827713,10.5702483,60.79435769,10.31445273,0,1,1
08 04 2021,37.31731521,24.79177972,4.554801493,15.97638838,10.62116182,61.02106634,10.43206693,0,1,1
08 04 2021,37.50669076,24.62394476,4.46752441,15.77544458,10.56143818,59.68119826,10.61677411,0,1,1
08 04 2021,37.4308022,24.61172128,5.062774312,15.91045599,10.5662617,60.04559599,10.72701421,0,1,1
08 04 2021,37.75753293,24.73154973,4.900520181,15.74522904,10.55534373,59.51475598,10.72015753,0,1,1
08 04 2021,37.71597763,24.74597308,5.009957892,15.77220889,10.48635118,59.56560693,10.65131167,0,1,1
08 04 2021,37.74141364,24.76016124,4.897474888,15.73744945,10.50757912,59.54452624,10.59173627,0,1,1
08 04 2021,37.73867754,24.77216947,4.59238605,15.78240971,10.49547981,59.62157121,10.67315792,0,1,1
08 04 2021,37.73189438,24.69079464,4.669794598,15.7438932,10.5779623,59.47606614,10.64366134,0,1,1
08 04 2021,37.58516012,24.69456179,4.655950528,15.77225839,10.54537412,59.72606329,10.60663972,0,1,1
08 04 2021,37.53549195,24.7263928,4.66234624,15.90958352,10.54527725,60.8279932,10.39689955,0,1,1
08 04 2021,38,25,5.073893805,15.8,10.4,59.7,10.8,0,1,0
09 04 2021,15.23748082,14.49081683,0,16.4569293,10.0696941,57.758552,7.985477442,0,0,1
09 04 2021,15.77190879,14.55216384,0,16.35025249,10.19633297,57.3660442,8.143618089,0,0,1
09 04 2021,15.22822093,14.51420353,0,16.54900567,10.1271815,58.40110311,7.943892829,0,0,1
09 04 2021,14.89297208,14.34614258,0,16.57046338,10.11595391,58.32194704,7.967356553,0,0,1
09 04 2021,15.53266356,14.82068863,0,16.48644087,10.17777121,59.00883697,7.763193697,0,0,1
09 04 2021,15.21392734,14.43663382,0,16.46316345,10.03881418,57.59513043,8.059797592,0,0,1
09 04 2021,15.55891415,14.62686522,0,16.52602165,10.15746431,58.27227046,8.018411607,0,0,1
09 04 2021,15.03408501,14.53459217,0,16.48664461,10.08475641,58.50103385,7.881659802,0,0,1
09 04 2021,14.96594308,14.42024895,0,16.50788407,10.05248976,57.92331898,7.961234066,0,0,1
09 04 2021,15.09011268,14.39599083,0,16.46341947,10.06142433,57.63671843,8.023869887,0,0,1
09 04 2021,15.78574532,14.68784052,0,16.36130537,10.15345723,57.68912476,7.939523982,0,0,1
09 04 2021,15.38411339,14.57339626,0,16.58288148,10.14100194,58.95147901,7.860245033,0,0,1
09 04 2021,15.59625141,14.56717093,0,16.49155184,10.12328991,57.77991175,8.034482992,0,0,1
09 04 2021,14.7901569,14.43057207,0,16.57797928,10.09881206,58.71300361,7.838297569,0,0,1
09 04 2021,15.84199652,14.69725723,0,16.38268464,10.12505082,57.65626325,7.997026535,0,0,1
09 04 2021,14.81524558,14.58071519,0,16.50245493,10.06015165,58.82794918,7.800424046,0,0,1
09 04 2021,15.01529111,14.35138056,0,16.48087385,10.06747593,57.60945568,8.023336603,0,0,1
09 04 2021,14.83250646,14.42564923,0,16.55897217,10.06180552,58.1782226,7.904441905,0,0,1
09 04 2021,15.39656281,14.53971068,0,16.40558675,10.10007321,57.60613261,8.006655705,0,0,1
09 04 2021,15.20136984,14.55027071,0,16.45628036,10.06225281,58.2691762,7.854343602,0,0,1
09 04 2021,15.2969258,14.73679394,0,16.65996062,10.27296293,59.78089345,7.713946273,0,0,1
09 04 2021,15.03832929,14.45679909,0,16.4859611,10.0236556,57.91678946,7.966290365,0,0,1
09 04 2021,14.82011844,14.4565672,0,16.5686753,10.03806972,58.36308615,7.910977805,0,0,1
09 04 2021,15.57944815,14.66515208,0,16.55649731,10.18276176,59.01017489,7.832855861,0,0,1
09 04 2021,15.14737939,14.42367931,0,16.45895315,10.0335563,57.60180517,8.048961583,0,0,1
09 04 2021,14.98133613,14.44607564,0,16.51243261,10.0324769,57.94666214,7.956157384,0,0,1
09 04 2021,15.42975898,14.5678397,0,16.47417126,10.06864006,57.87235294,8.003542266,0,0,1
09 04 2021,15.40482025,14.67202571,0,16.61032817,10.20714552,58.873111,7.842033264,0,0,1
09 04 2021,15.15040574,14.47936615,0,16.46410285,10.08914131,58.04152381,7.92698113,0,0,1
09 04 2021,15.15807835,14.51237793,0,16.45783242,10.08654595,58.09495633,7.923124892,0,0,1
